,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3067,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Hot Docs Ted Rogers Cinema,43.665499199156656,-79.4103125084796,Indie Movie Theater
3068,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
3069,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
3070,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,One Love Vegetarian,43.66658821356758,-79.41177681464762,Vegetarian / Vegan Restaurant
3071,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
3072,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Rapido,43.67289531055692,-79.41410783253588,Tea Room
3073,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
3074,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Le Paradis,43.67500732033419,-79.40003625111297,French Restaurant
3075,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bang & Olufsen Yorkville,43.6748312216317,-79.39661065707067,Electronics Store
3076,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Volta Coffee,43.667314,-79.412145,Coffee Shop
3077,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,BMV Books,43.66586,-79.406824,Bookstore
3078,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
3079,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Sotto Sotto,43.67363299036321,-79.39615552537904,Italian Restaurant
3080,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Chadwick's,43.67359329474282,-79.41201462996214,Gastropub
3081,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Country Style Hungarian Restaurant,43.66562095917719,-79.40897737643422,Eastern European Restaurant
3082,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,COBS Bread,43.66622171718618,-79.40606647691668,Bakery
3083,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Casa Loma Stables,43.679394728878336,-79.41090455690367,Museum
3084,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
3085,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Nella Cucina,43.66712176731779,-79.41202212708252,School
3086,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
3087,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
3088,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Eva's Original Chimneys,43.665608421839806,-79.4090342859261,Ice Cream Shop
3089,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Crafty Coyote,43.66559307383268,-79.40862274504491,Beer Bar
3090,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Midoco Art & Office Supplies,43.66524983686544,-79.41059231104832,Arts & Crafts Store
3091,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Vermont Square Park,43.67049272376341,-79.41539937385534,Playground
3092,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Italian Restaurant
3093,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Flor de Sal,43.67775739485431,-79.40717634503991,Modern European Restaurant
3094,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
3095,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
3096,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
3097,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Equinox Yorkville,43.67122,-79.394963,Gym
3098,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,5 Elements Espresso,43.6736953327356,-79.39603742055805,Café
3099,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Victory Cafe,43.665766643491544,-79.40866170911863,Bar
3100,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
3101,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Curbside Cycle,43.665820270961284,-79.4079782001808,Bike Shop
3102,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Playa Cabana Hacienda,43.67716203780748,-79.39831483048752,Mexican Restaurant
3103,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bite & Sip - Pretzels & Smoothies,43.6650883880936,-79.41135294600984,Bakery
3104,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Fieramosca Cafe,43.66938550228104,-79.39731589843764,Italian Restaurant
3105,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Starbucks,43.668615,-79.397387,Coffee Shop
3106,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
3107,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Annapurna Vegetarian Restaurant,43.67280358595294,-79.41408716361897,Vegetarian / Vegan Restaurant
3108,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Karma Co-operative,43.66818455762173,-79.41450362458382,Grocery Store
3109,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Museum Tavern,43.668389856295185,-79.3957298399421,Restaurant
3110,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
3111,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Queen Video,43.66553404183177,-79.40946593630004,Video Store
3112,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
3113,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Spadina Museum: Historic House & Gardens,43.678883192249764,-79.40885838779944,History Museum
3114,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Smoke's Poutinerie,43.66545616271767,-79.40976392061097,Poutine Place
3115,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,George's Deli & BBQ,43.664896832155215,-79.41057358529474,Deli / Bodega
3116,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Vive Fitness 24-7,43.672644741702314,-79.41603474490128,Gym
3117,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Morton's The Steakhouse,43.6692689,-79.3950356,Steakhouse
3118,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Innis Cafe,43.665401003815745,-79.39971478706231,Café
3119,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Whole Hearth Bakery & Cafe,43.67200493427627,-79.39540470993069,Bakery
3120,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665,Café
3121,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Mayday Malone's,43.672620088589724,-79.41413713615573,Sports Bar
3122,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bua Thai,43.674808774790584,-79.39667636157816,Thai Restaurant
3123,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,B Espresso Bar,43.668143372259195,-79.39608691203554,Coffee Shop
3124,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Yorkville Club,43.67163604640549,-79.39501501387342,Gym
3125,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Bata Shoe Museum,43.66741594155602,-79.39996212207879,Museum
3126,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Remenyi House of Music,43.66831120943481,-79.39584578950773,Music Store
3127,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
3128,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Runners' Shop,43.66892420432032,-79.39507624904259,Sporting Goods Shop
3129,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Govinda's,43.67702263734145,-79.39691851938447,Vegetarian / Vegan Restaurant
3130,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Opus Restaurant,43.66917767656106,-79.39724118726546,American Restaurant
3131,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Blueblood Steakhouse,43.67806083991698,-79.40962843932293,Steakhouse
3132,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
3133,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Duke of York,43.669186229413306,-79.39752653692135,Pub
3134,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Chatime,43.667338321102626,-79.4006839362167,Bubble Tea Shop
3135,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Vesta Lunch,43.67323314493058,-79.41427023061763,Burger Joint
3136,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
3137,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.675650480511266,-79.41025463558196,Sandwich Place
3138,"University of Toronto, Harbord",43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
3139,"University of Toronto, Harbord",43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
3140,"University of Toronto, Harbord",43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
3141,"University of Toronto, Harbord",43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
3142,"University of Toronto, Harbord",43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
3143,"University of Toronto, Harbord",43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
3144,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
3145,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
3146,"University of Toronto, Harbord",43.6626956,-79.4000493,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
3147,"University of Toronto, Harbord",43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
3148,"University of Toronto, Harbord",43.6626956,-79.4000493,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
3149,"University of Toronto, Harbord",43.6626956,-79.4000493,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
3150,"University of Toronto, Harbord",43.6626956,-79.4000493,The Planet Traveler,43.657202,-79.403568,Hostel
3151,"University of Toronto, Harbord",43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
3152,"University of Toronto, Harbord",43.6626956,-79.4000493,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
3153,"University of Toronto, Harbord",43.6626956,-79.4000493,Queen's Park,43.66394609897775,-79.39217952520835,Park
3154,"University of Toronto, Harbord",43.6626956,-79.4000493,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
3155,"University of Toronto, Harbord",43.6626956,-79.4000493,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
3156,"University of Toronto, Harbord",43.6626956,-79.4000493,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
3157,"University of Toronto, Harbord",43.6626956,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
3158,"University of Toronto, Harbord",43.6626956,-79.4000493,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
3159,"University of Toronto, Harbord",43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
3160,"University of Toronto, Harbord",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
3161,"University of Toronto, Harbord",43.6626956,-79.4000493,Fuwa Fuwa Japanese Pancakes,43.66587984725407,-79.40783968911445,Pastry Shop
3162,"University of Toronto, Harbord",43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
3163,"University of Toronto, Harbord",43.6626956,-79.4000493,Voodoo Child,43.65695821626081,-79.40546029795985,Café
3164,"University of Toronto, Harbord",43.6626956,-79.4000493,Little Island Comics,43.6574262460595,-79.40249562263489,Comic Shop
3165,"University of Toronto, Harbord",43.6626956,-79.4000493,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
3166,"University of Toronto, Harbord",43.6626956,-79.4000493,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
3167,"University of Toronto, Harbord",43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
3168,"University of Toronto, Harbord",43.6626956,-79.4000493,Bampot,43.661516901580214,-79.4090529984477,Café
3169,"University of Toronto, Harbord",43.6626956,-79.4000493,Bulk Barn,43.66570828665725,-79.40832293053349,Grocery Store
3170,"University of Toronto, Harbord",43.6626956,-79.4000493,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
3171,"University of Toronto, Harbord",43.6626956,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
3172,"University of Toronto, Harbord",43.6626956,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
3173,"University of Toronto, Harbord",43.6626956,-79.4000493,BMV Books,43.66586,-79.406824,Bookstore
3174,"University of Toronto, Harbord",43.6626956,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
3175,"University of Toronto, Harbord",43.6626956,-79.4000493,Isshin Ramen 一心,43.65651655724417,-79.40694540739058,Ramen Restaurant
3176,"University of Toronto, Harbord",43.6626956,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
3177,"University of Toronto, Harbord",43.6626956,-79.4000493,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
3178,"University of Toronto, Harbord",43.6626956,-79.4000493,COBS Bread,43.66622171718618,-79.40606647691668,Bakery
3179,"University of Toronto, Harbord",43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
3180,"University of Toronto, Harbord",43.6626956,-79.4000493,Kensington Brewing Company,43.65654075339515,-79.40268640008452,Brewery
3181,"University of Toronto, Harbord",43.6626956,-79.4000493,Manic Coffee,43.656684355245964,-79.40703202630826,Café
3182,"University of Toronto, Harbord",43.6626956,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
3183,"University of Toronto, Harbord",43.6626956,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
3184,"University of Toronto, Harbord",43.6626956,-79.4000493,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
3185,"University of Toronto, Harbord",43.6626956,-79.4000493,Hot Docs Ted Rogers Cinema,43.665499199156656,-79.4103125084796,Indie Movie Theater
3186,"University of Toronto, Harbord",43.6626956,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
3187,"University of Toronto, Harbord",43.6626956,-79.4000493,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
3188,"University of Toronto, Harbord",43.6626956,-79.4000493,Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
3189,"University of Toronto, Harbord",43.6626956,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
3190,"University of Toronto, Harbord",43.6626956,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
3191,"University of Toronto, Harbord",43.6626956,-79.4000493,Country Style Hungarian Restaurant,43.66562095917719,-79.40897737643422,Eastern European Restaurant
3192,"University of Toronto, Harbord",43.6626956,-79.4000493,Wanda's Pie in the Sky,43.656162824734984,-79.40263037274666,Bakery
3193,"University of Toronto, Harbord",43.6626956,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
3194,"University of Toronto, Harbord",43.6626956,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
3195,"University of Toronto, Harbord",43.6626956,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
3196,"University of Toronto, Harbord",43.6626956,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
3197,"University of Toronto, Harbord",43.6626956,-79.4000493,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
3198,"University of Toronto, Harbord",43.6626956,-79.4000493,She Said Boom!,43.657137075879916,-79.40472596142499,Record Shop
3199,"University of Toronto, Harbord",43.6626956,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
